Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %
81.8590,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,18.00,6.00
81.8590,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,18.00,6.00
81.8590,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,18.00,6.00
81.8590,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,6.00
81.8590,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.03,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1072.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7318.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,0.00,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,14.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,8.00
82.3210,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.04,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1200.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,4.45,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,19.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,13.00
82.7710,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,146.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.05,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1333.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7319.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,1.21,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,25.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.2310,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.06,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1452.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,26.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,12.00
83.6630,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.07,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1565.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.01,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7320.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,29.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,7.00
84.0950,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.09,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.62,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1695.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,0.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,28.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,9.00
84.5410,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.11,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1834.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7321.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,2.00,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,32.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,16.00
84.9890,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.14,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,1968.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5010,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.92,0.00,37.00,15.00
85.5020,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,37.00,15.00
85.5020,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,37.00,15.00
85.5020,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,15.00
85.5020,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.63,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2093.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7322.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,1.61,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,41.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,14.00
85.9500,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.15,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,2018.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,4.28,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,43.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,0.00
86.3810,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.13,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1682.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.02,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,26.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,8.00
86.8420,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.12,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1299.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1260.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1260.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1260.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
87.2740,86.00,145.00,80.00,0.10,12.62,0.00,1260.00,0.01,0.00,31.77,7323.00,122880.00,0.00,0.00,23.00,10.00
