Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.75,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,37.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,11.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
4.6890,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,120.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3020,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12599.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.00,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,34.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,6.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.3030,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9470,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9470,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12600.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.11,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,9.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.94,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
5.9480,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5920,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.15,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
6.5930,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12601.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,11.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.2210,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,63.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12602.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.00,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,10.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
7.8670,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.07,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
8.5120,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
9.1400,74.00,119.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12603.00,122880.00,0.29,0.00,35.00,13.00,51.99,23.00,170.28,3.96,170.28
