Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,16.00,45.99,25.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.95,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,23.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,23.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,26.21
29.3650,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,933.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,30.79,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,27478.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3000.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,0.00,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,32.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,12.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,47.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2440,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,48.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,50.93
30.2450,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,177.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,950.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.59,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28099.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3001.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,2.17,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,35.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,19.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.94,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,53.34
31.1370,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,952.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,31.71,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28229.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3002.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.83,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,37.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,12.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,46.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,46.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,52.19
32.0320,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.00,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,890.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,-17.04,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28569.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3003.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3004.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3004.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3004.00,0.00,0.00,11.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
32.9240,86.00,176.00,76.00,0.01,9.05,0.01,830.00,6.19,28199.00,0.00,0.00,32.55,3004.00,0.00,0.00,26.00,14.00,45.99,25.00,179.65,3.95,4.00,4.00,12.00,0.01,-0.01,0.00,9.16
