Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
2.7850,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.00,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,7.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,39.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
3.5810,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,836.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27010.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.32,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,12.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,38.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,38.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.3220,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,835.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27011.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.00,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,34.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,9.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,39.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
4.9890,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,834.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27012.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,0.64,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,35.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,12.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.78,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.99,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.78,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,40.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,40.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
5.6670,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
6.3450,32.00,61.00,15.00,0.00,19.56,0.00,948.00,0.01,0.00,31.82,27013.00,122720.00,1.63,0.00,33.00,15.00,50.99,16.00,175.79,3.98,175.79,38.00,39.00,504.93,0.00,0.00
