Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C
90.9800,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,55.00
90.9800,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,55.00
90.9800,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,55.00
90.9800,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,828.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,16.83,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23487.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7908.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,0.46,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,9.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.98,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,36.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,36.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,43.27,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.32,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
92.0220,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,832.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,18.09,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23690.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7909.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,1.07,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,40.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,10.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,37.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,37.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,44.18,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.31,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,56.00
93.0670,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.46,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23266.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7910.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7911.00,0.00,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7911.00,0.08,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7911.00,0.08,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
94.0940,42.00,67.00,24.00,0.00,10.57,0.01,828.00,15.00,23457.00,0.00,0.00,33.31,7911.00,0.08,0.00,39.00,11.00,27.99,18.00,198.55,3.99,35.00,35.00,12.00,0.01,-0.01,24.00,0.00,41.78,1.33,85.00,1.01,-40.00,85.00,55.00
