Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
65.9430,59.00,124.00,41.00,0.16,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.16,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.16,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1732.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27556.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.42,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,35.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,14.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.95,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,68.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,68.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,258.90
65.9430,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.12,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1688.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.37,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,43.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,-0.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,15.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,15.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
66.6210,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1626.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2830,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27557.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,23.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,6.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.96,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,0.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,1.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,0.00
67.2840,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,123.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.09,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1594.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27558.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,0.00,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,25.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,-0.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.95,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,42.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,43.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,50.70
67.9800,59.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.08,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1573.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,6.03,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,5.30,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,5.30,0.00,44.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,5.30,0.00,55.00,16.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,5.30,0.00,55.00,18.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
68.6750,60.00,122.00,41.00,0.07,19.85,0.00,1558.00,0.02,0.00,31.82,27559.00,122720.00,5.30,0.00,55.00,18.00,50.99,20.00,176.01,3.94,176.01,52.00,52.00,504.93,0.00,135.70
